id_job,gpu_id,avgmemoryutilization_pct,avgsmutilization_pct,memoryutilization_pct_avg,pcierxbandwidth_megabytes_avg,pcietxbandwidth_megabytes_avg,totalexecutiontime_sec,powerusage_watts_avg
14950044367,0,0.0,0.0,0.0,544.0,481.0,54.78,27.6011
14950044367,1,0.0,0.0,0.0,584.0,535.0,54.78,25.1724
14950044367,1,0.0,0.0,0.0,1635.0,310.0,54.77,25.0486
14950044367,1,0.0,0.0,0.0,1593.0,1363.0,54.77,25.5315
14950044367,1,0.0,0.0,0.0,23.0,85.0,54.8,25.8815
14950044367,0,0.0,0.0,0.0,879.0,833.0,54.77,26.4975
14950044367,0,0.0,0.0,0.0,30.0,91.0,54.78,26.6575
14950044367,1,0.0,0.0,0.0,20.0,1244.0,54.78,35.8768
14950044367,1,0.0,0.0,0.0,39.0,100.0,54.78,26.1564
14950044367,0,0.0,0.0,0.0,1457.0,1217.0,54.78,36.8096
14962431740,1,0.0,0.0,0.0,302.0,326.0,25.51,33.413
14962431740,1,0.0,0.0,0.0,484.0,353.0,25.5,32.6152
14962431740,1,0.0,0.0,0.0,343.0,335.0,25.5,32.1555
14962431740,0,0.0,0.0,0.0,388.0,341.0,25.5,32.3282
14962431740,0,0.0,0.0,0.0,493.0,354.0,25.5,32.8494
14962431740,0,0.0,0.0,0.0,481.0,352.0,25.5,33.1103
14962431740,1,0.0,0.0,0.0,388.0,340.0,25.5,33.6013
14962431740,0,0.0,0.0,0.0,477.0,352.0,25.49,31.7688
14962431740,1,0.0,0.0,0.0,458.0,350.0,25.49,31.8792
14962431740,1,0.0,0.0,0.0,484.0,352.0,25.52,32.936
14962431740,0,0.0,0.0,0.0,408.0,343.0,25.5,31.8517
14962431740,1,0.0,0.0,0.0,374.0,340.0,25.5,32.2174
14962431740,0,0.0,0.0,0.0,350.0,335.0,25.52,32.1825
14962431740,0,0.0,0.0,0.0,341.0,335.0,25.5,33.4685
14962431740,1,0.0,0.0,0.0,285.0,328.0,25.5,31.5576
14962431740,0,0.0,0.0,0.0,335.0,334.0,25.51,32.5454
15018376729,0,0.0,0.0,0.0,1842.0,1974.0,7221.18,26.8368
15018376729,1,0.0,0.0,0.0,1940.0,1534.0,7221.18,25.3566
15018376729,0,0.0,0.0,0.0,899.0,578.0,7221.2,25.7923
15018376729,1,0.0,0.0,0.0,1571.0,646.0,7251.53,25.9722
15018376729,0,0.0,0.0,0.0,1116.0,1754.0,7221.18,24.2989
15018376729,1,0.0,0.0,0.0,657.0,1702.0,7221.18,26.3686
15018376729,0,0.0,0.0,0.0,1366.0,900.0,7251.53,27.6151
15018376729,1,0.0,0.0,0.0,979.0,1419.0,7221.2,24.1864
15018376729,1,0.0,0.0,0.0,517.0,1339.0,7221.2,25.8086
15018376729,0,0.0,0.0,0.0,244.0,134.0,7221.2,26.0221
15018376729,0,0.0,0.0,0.0,1053.0,1299.0,7221.19,25.2677
15018376729,1,0.0,0.0,0.0,1219.0,676.0,7221.19,25.1389
15018376729,0,0.0,0.0,0.0,2098.0,2046.0,7221.2,25.5725
15018376729,1,0.0,0.0,0.0,43.0,961.0,7221.21,27.0812
15018376729,0,0.0,0.0,0.0,2027.0,86.0,7221.21,26.3806
15018376729,1,0.0,0.0,0.0,389.0,625.0,7221.2,25.6486
15397396873,0,0.0,0.0,0.0,439.0,1826.0,55.05,28.5765
15397396873,0,0.0,0.0,0.0,1599.0,1146.0,53.05,26.1565
15397396873,1,0.0,0.0,0.0,1980.0,1744.0,53.05,25.0966
15397396873,1,0.0,0.0,0.0,539.0,708.0,53.02,25.8903
15397396873,1,0.0,0.0,0.0,1400.0,791.0,53.05,26.9219
15397396873,0,0.0,0.0,0.0,1612.0,1528.0,53.07,24.1587
15397396873,1,0.0,0.0,0.0,1004.0,432.0,53.02,24.6885
15397396873,0,0.0,0.0,0.0,1190.0,1341.0,53.02,26.0692
15397396873,1,0.0,0.0,0.0,2063.0,2028.0,53.04,25.6985
15397396873,0,0.0,0.0,0.0,398.0,1832.0,53.04,27.1492
15397396873,0,0.0,0.0,0.0,1840.0,790.0,53.05,26.0179
15397396873,1,0.0,0.0,0.0,203.0,1680.0,53.03,24.3266
15397396873,1,0.0,0.0,0.0,1145.0,1491.0,53.07,25.2686
15397396873,0,0.0,0.0,0.0,1550.0,1842.0,53.03,26.4447
15397396873,1,0.0,0.0,0.0,1597.0,1081.0,55.05,26.2137
15397396873,0,0.0,0.0,0.0,1531.0,692.0,53.02,27.3694
15502730664,0,3.0,11.0,3.0,1279.0,1409.0,2147.71,44.4538
15502730664,1,6.0,18.0,6.0,1088.0,1940.0,2147.71,48.007
15502730664,0,5.0,14.0,5.0,1276.0,1646.0,2147.71,49.7693
15502730664,1,2.0,8.0,2.0,398.0,933.0,2147.72,40.9209
15502730664,0,3.0,10.0,3.0,1077.0,470.0,2147.74,42.2322
15502730664,0,4.0,12.0,4.0,1008.0,417.0,2147.7,47.4062
15502730664,0,2.0,7.0,2.0,685.0,1073.0,2147.71,40.8894
15502730664,1,4.0,12.0,4.0,1070.0,855.0,2147.71,46.4195
15502730664,0,4.0,11.0,4.0,1233.0,116.0,2147.71,46.9699
15502730664,1,2.0,8.0,2.0,885.0,1270.0,2147.7,42.0381
15502730664,0,2.0,7.0,2.0,1331.0,1639.0,2147.72,42.6616
15502730664,1,3.0,11.0,3.0,1395.0,761.0,2147.71,43.8578
15502730664,0,4.0,10.0,4.0,1218.0,1802.0,2147.71,45.569
15502730664,1,4.0,13.0,4.0,1253.0,1585.0,2147.74,43.7545
15502730664,1,3.0,11.0,4.0,1102.0,1748.0,2147.71,42.8109
15502730664,1,3.0,11.0,4.0,1388.0,1013.0,2147.71,44.6083
15964509811,1,9.0,19.0,9.0,875.0,263.0,144336.0,65.7323
15964509811,0,9.0,21.0,9.0,1109.0,503.0,144336.0,61.081
15964509811,1,9.0,21.0,9.0,978.0,719.0,144334.0,65.5571
15964509811,0,9.0,21.0,9.0,1348.0,767.0,144334.0,63.1813
15964509811,0,9.0,21.0,9.0,1188.0,1630.0,144336.0,62.2128
15964509811,1,9.0,20.0,10.0,1317.0,380.0,144334.0,65.7511
15964509811,1,9.0,21.0,10.0,1356.0,391.0,144334.0,64.8019
15964509811,1,9.0,21.0,9.0,1436.0,1307.0,144336.0,67.8101
15964509811,0,9.0,21.0,10.0,1092.0,1943.0,144334.0,64.2609
15964509811,0,9.0,20.0,10.0,975.0,810.0,144334.0,65.5073
15964509811,1,9.0,21.0,9.0,1263.0,939.0,144334.0,60.6585
15964509811,1,9.0,20.0,10.0,968.0,1760.0,144334.0,60.8162
15964509811,0,9.0,21.0,10.0,1000.0,1514.0,144334.0,63.4398
15964509811,1,9.0,20.0,9.0,753.0,1089.0,144334.0,63.331
15964509811,0,9.0,21.0,9.0,1295.0,831.0,144334.0,64.1694
15964509811,0,9.0,21.0,9.0,877.0,1189.0,144334.0,62.8703
15969705474,0,5.0,16.0,5.0,568.0,172.0,986.65,43.7588
15969705474,0,3.0,11.0,3.0,480.0,148.0,986.71,43.6312
15969705474,0,4.0,13.0,4.0,525.0,168.0,986.65,42.8713
15969705474,1,0.0,0.0,4.0,523.0,165.0,986.67,41.2643
15969705474,1,0.0,0.0,5.0,592.0,181.0,986.65,43.0343
15969705474,0,7.0,23.0,7.0,642.0,179.0,988.66,44.5258
15969705474,1,0.0,0.0,3.0,486.0,161.0,986.71,40.8872
15969705474,0,4.0,13.0,4.0,529.0,160.0,986.67,41.6444
15969705474,1,7.0,22.0,7.0,671.0,186.0,986.7,43.5508
15969705474,0,5.0,17.0,5.0,592.0,171.0,986.7,44.7734
15969705474,0,3.0,12.0,4.0,491.0,150.0,986.65,45.1922
15969705474,1,3.0,11.0,3.0,483.0,154.0,986.65,42.7089
15969705474,0,2.0,8.0,2.0,389.0,139.0,986.67,41.0436
15969705474,1,0.0,0.0,3.0,401.0,141.0,986.67,40.3803
15969705474,0,2.0,7.0,2.0,356.0,139.0,986.67,40.8111
15969705474,1,0.0,0.0,2.0,376.0,141.0,986.67,39.7878
15969705474,1,5.0,18.0,6.0,644.0,179.0,986.65,46.2593
15969705474,0,3.0,10.0,3.0,457.0,147.0,986.71,41.211
15969705474,1,5.0,18.0,6.0,649.0,181.0,986.71,42.5029
15969705474,1,4.0,15.0,5.0,587.0,162.0,986.67,46.8379
15969705474,1,3.0,11.0,3.0,515.0,163.0,986.66,41.8623
15969705474,0,2.0,8.0,2.0,389.0,142.0,986.66,40.9134
15969705474,0,3.0,10.0,3.0,439.0,148.0,986.67,41.6214
15969705474,1,2.0,8.0,2.0,366.0,142.0,986.65,40.2349
15969705474,0,3.0,12.0,3.0,496.0,164.0,986.69,41.6581
15969705474,1,3.0,12.0,4.0,514.0,164.0,986.66,42.578
15969705474,1,0.0,0.0,3.0,520.0,157.0,986.69,40.3297
15969705474,1,7.0,22.0,7.0,694.0,189.0,986.65,44.1498
15969705474,1,0.0,0.0,8.0,649.0,179.0,988.66,43.7637
15969705474,0,2.0,8.0,2.0,360.0,126.0,986.65,41.8557
15969705474,0,4.0,12.0,4.0,498.0,147.0,986.65,45.9627
15969705474,0,2.0,7.0,2.0,351.0,140.0,986.66,40.143
15971444751,1,0.0,0.0,5.0,1033.0,981.0,249226.0,48.0232
15971444751,0,0.0,0.0,4.0,1090.0,573.0,249226.0,46.8825
15971444751,1,0.0,0.0,3.0,904.0,1484.0,249226.0,43.4467
15971444751,0,0.0,0.0,3.0,945.0,527.0,249226.0,43.419
15971444751,1,0.0,0.0,7.0,1145.0,909.0,249226.0,49.3707
15971444751,0,0.0,0.0,4.0,1104.0,1248.0,249226.0,44.7735
15971444751,1,0.0,0.0,2.0,1258.0,1206.0,249226.0,43.0024
15971444751,0,0.0,0.0,5.0,1143.0,1624.0,249226.0,50.4342
15971444751,0,0.0,0.0,5.0,1207.0,907.0,249226.0,47.4221
15971444751,1,0.0,0.0,4.0,970.0,476.0,249226.0,47.4139
15971444751,1,0.0,0.0,6.0,974.0,1080.0,249226.0,49.7889
15971444751,0,0.0,0.0,4.0,1045.0,1395.0,249226.0,45.5288
15971444751,1,0.0,0.0,5.0,1010.0,861.0,249226.0,46.8427
15971444751,0,0.0,0.0,4.0,1102.0,1671.0,249226.0,46.161
15971444751,0,0.0,0.0,2.0,1205.0,1011.0,249226.0,42.3872
15971444751,1,0.0,0.0,6.0,1142.0,1526.0,249226.0,49.0909
15975949200,1,11.0,30.0,11.0,1120.0,1946.0,180146.0,73.7425
15975949200,0,11.0,30.0,11.0,1121.0,436.0,180146.0,71.9107
15975949200,0,11.0,30.0,12.0,901.0,806.0,180144.0,71.294
15975949200,1,11.0,30.0,11.0,899.0,1223.0,180144.0,73.959
15975949200,1,11.0,22.0,12.0,1225.0,1797.0,180146.0,69.578
15975949200,0,11.0,30.0,11.0,1026.0,1211.0,180146.0,73.2144
15975949200,1,11.0,30.0,11.0,1115.0,1444.0,180146.0,72.8648
15975949200,0,11.0,30.0,11.0,1186.0,1410.0,180146.0,74.2655
15975949200,1,11.0,30.0,11.0,1009.0,254.0,180144.0,69.2217
15975949200,0,11.0,30.0,12.0,912.0,1924.0,180144.0,74.6334
15975949200,1,11.0,30.0,11.0,1079.0,810.0,180144.0,75.2978
15975949200,0,11.0,30.0,10.0,878.0,1460.0,180144.0,74.9984
15975949200,1,11.0,30.0,12.0,1183.0,1366.0,180146.0,68.5658
15975949200,0,11.0,30.0,12.0,1143.0,1348.0,180146.0,72.9023
15975949200,1,11.0,29.0,11.0,1181.0,1095.0,180146.0,76.0403
15975949200,0,11.0,28.0,11.0,1017.0,1331.0,180146.0,72.6229
16218136710,0,0.0,0.0,0.0,1638.0,430.0,6.27,25.7963
16218136710,1,0.0,0.0,0.0,1797.0,678.0,6.27,24.8207
16218136710,1,0.0,0.0,0.0,1132.0,2105.0,6.28,26.4434
16218136710,0,0.0,0.0,0.0,836.0,689.0,6.28,25.6914
16218136710,1,0.0,0.0,0.0,1744.0,1217.0,6.27,25.6919
16218136710,0,0.0,0.0,0.0,782.0,1199.0,6.27,24.0628
16218136710,0,0.0,0.0,0.0,1082.0,341.0,6.3,26.0433
16218136710,1,0.0,0.0,0.0,1181.0,1143.0,6.3,25.1145
16218136710,0,0.0,0.0,0.0,72.0,161.0,6.25,25.6157
16218136710,0,0.0,0.0,0.0,661.0,1058.0,6.25,25.6422
16218136710,1,0.0,0.0,0.0,316.0,1390.0,6.25,27.359
16218136710,1,0.0,0.0,0.0,2042.0,1568.0,6.25,25.47
16218136710,1,0.0,0.0,0.0,2061.0,343.0,6.25,28.1634
16218136710,0,0.0,0.0,0.0,1124.0,66.0,6.25,24.6338
16218136710,1,0.0,0.0,0.0,165.0,1580.0,6.25,24.712
16218136710,0,0.0,0.0,0.0,182.0,802.0,6.25,25.0785
16456999630,1,0.0,3.0,0.0,613.0,1174.0,476.17,36.4316
16456999630,0,0.0,1.0,0.0,353.0,337.0,476.17,35.8703
16456999630,0,0.0,3.0,0.0,1774.0,595.0,476.18,36.9505
16456999630,1,0.0,3.0,0.0,763.0,414.0,476.18,35.6268
16456999630,1,0.0,3.0,0.0,929.0,1802.0,476.18,35.7304
16456999630,0,0.0,4.0,0.0,606.0,1741.0,476.18,35.0278
16456999630,1,0.0,4.0,0.0,1108.0,1439.0,476.16,36.5255
16456999630,0,0.0,3.0,0.0,954.0,1413.0,476.16,36.5243
16456999630,0,0.0,1.0,0.0,1166.0,886.0,476.18,35.9082
16456999630,1,0.0,0.0,0.0,1662.0,1368.0,476.18,33.9755
16456999630,1,0.0,1.0,0.0,953.0,448.0,476.19,37.0555
16456999630,0,0.0,1.0,0.0,148.0,297.0,476.19,33.5184
16456999630,1,0.0,1.0,0.0,1805.0,1960.0,476.16,36.2591
16456999630,0,0.0,3.0,0.0,1944.0,1988.0,476.16,37.2829
16456999630,0,0.0,2.0,0.0,68.0,2038.0,476.16,37.053
16456999630,1,0.0,2.0,0.0,1253.0,106.0,476.16,34.2824
16456999630,1,0.0,1.0,0.0,1460.0,1500.0,476.17,35.6093
16456999630,0,0.0,3.0,0.0,1312.0,115.0,476.18,36.2197
16456999630,1,0.0,1.0,0.0,117.0,687.0,476.17,35.0138
16456999630,0,0.0,2.0,0.0,1304.0,1862.0,476.17,36.0684
16456999630,0,0.0,1.0,0.0,294.0,1680.0,476.17,35.0639
16456999630,1,0.0,2.0,0.0,1267.0,103.0,476.18,35.6625
16456999630,0,0.0,0.0,0.0,485.0,1718.0,476.17,35.3077
16456999630,1,0.0,1.0,0.0,2128.0,663.0,476.18,34.5766
16456999630,0,0.0,3.0,0.0,1555.0,166.0,476.19,35.5995
16456999630,1,0.0,3.0,0.0,327.0,731.0,476.19,38.5019
16456999630,1,0.0,4.0,0.0,915.0,37.0,476.17,34.8631
16456999630,1,0.0,4.0,0.0,1428.0,1890.0,476.16,36.4284
16456999630,0,0.0,1.0,0.0,1670.0,1540.0,476.16,34.5645
16456999630,0,0.0,4.0,0.0,2131.0,266.0,476.18,35.5605
16456999630,1,0.0,5.0,0.0,406.0,2101.0,476.18,35.4586
16456999630,0,0.0,1.0,0.0,2050.0,1606.0,476.18,36.8697
16558225409,0,1.0,3.0,2.0,2046.0,90.0,34.89,37.8129
16558225409,1,1.0,3.0,1.0,2079.0,2076.0,34.89,39.9625
16558225409,1,1.0,3.0,2.0,919.0,1487.0,34.87,38.9429
16558225409,0,1.0,3.0,1.0,1088.0,1533.0,34.87,38.0808
16558225409,0,1.0,3.0,2.0,1006.0,1531.0,34.87,38.199
16558225409,1,1.0,3.0,2.0,657.0,1426.0,34.87,39.0333
16558225409,1,1.0,3.0,2.0,388.0,1344.0,34.87,44.5304
16558225409,0,1.0,3.0,2.0,427.0,1376.0,34.87,38.1928
16558225409,0,1.0,3.0,3.0,1115.0,458.0,34.89,38.2621
16558225409,1,1.0,3.0,3.0,1982.0,1239.0,34.89,36.4433
16558225409,1,1.0,2.0,1.0,628.0,1406.0,37.53,47.3979
16558225409,0,1.0,3.0,2.0,514.0,1401.0,37.53,38.0347
16558225409,0,1.0,3.0,2.0,1980.0,539.0,34.93,40.4715
16558225409,1,1.0,3.0,1.0,1989.0,838.0,34.93,38.4531
16558225409,0,1.0,2.0,2.0,2054.0,1534.0,37.6,38.5573
16558225409,1,1.0,2.0,2.0,1234.0,683.0,37.6,39.1397
17132048935,0,8.0,12.0,10.0,680.0,740.0,506.74,67.6194
17132048935,1,8.0,12.0,10.0,1904.0,72.0,506.74,62.5904
17132048935,1,8.0,12.0,10.0,556.0,1770.0,506.75,65.5052
17132048935,0,8.0,12.0,8.0,571.0,142.0,506.75,63.0579
17132048935,1,8.0,12.0,7.0,372.0,766.0,506.75,62.4574
17132048935,1,8.0,12.0,9.0,540.0,304.0,506.76,64.8461
17132048935,0,8.0,12.0,8.0,1383.0,768.0,506.75,62.6953
17132048935,0,8.0,12.0,8.0,474.0,308.0,506.76,63.0664
17132048935,1,8.0,12.0,9.0,875.0,157.0,504.76,59.2359
17132048935,1,8.0,12.0,7.0,1477.0,1449.0,506.75,63.0251
17132048935,0,8.0,12.0,7.0,752.0,1338.0,506.75,60.3293
17132048935,0,8.0,12.0,8.0,1959.0,947.0,504.76,63.8575
17132048935,1,8.0,12.0,9.0,1810.0,404.0,506.76,60.775
17132048935,0,8.0,12.0,7.0,1336.0,487.0,506.76,61.9835
17132048935,1,8.0,12.0,8.0,352.0,1237.0,506.74,61.6572
17132048935,0,8.0,12.0,8.0,521.0,301.0,506.74,58.5713
17202792347,0,13.0,33.0,12.0,1009.0,424.0,20221.6,75.2135
17202792347,1,13.0,33.0,13.0,1092.0,686.0,20221.6,71.2453
17202792347,0,13.0,32.0,13.0,1156.0,843.0,20219.9,75.2722
17202792347,1,13.0,33.0,12.0,1066.0,1446.0,20219.9,67.3842
17202792347,0,13.0,33.0,12.0,1023.0,1059.0,20221.6,70.9157
17202792347,1,13.0,32.0,13.0,1130.0,1204.0,20221.6,68.3402
17202792347,1,13.0,33.0,14.0,1109.0,688.0,20219.9,69.5678
17202792347,0,13.0,33.0,13.0,1031.0,1555.0,20219.9,70.9156
17202792347,1,13.0,33.0,13.0,1007.0,715.0,20219.9,69.6321
17202792347,1,13.0,33.0,13.0,1042.0,1482.0,20219.9,71.3109
17202792347,1,13.0,32.0,13.0,1032.0,813.0,20219.9,75.1734
17202792347,1,13.0,33.0,13.0,1121.0,1452.0,20219.9,66.8265
17202792347,0,13.0,32.0,13.0,1102.0,685.0,20219.9,70.1892
17202792347,1,13.0,32.0,13.0,1112.0,418.0,20219.9,69.8211
17202792347,0,13.0,33.0,13.0,1116.0,1433.0,20219.9,70.0916
17202792347,1,13.0,32.0,13.0,1098.0,1733.0,20221.6,73.6307
17202792347,1,13.0,32.0,12.0,1120.0,1615.0,20221.6,68.5908
17202792347,0,13.0,32.0,13.0,1161.0,1653.0,20221.6,70.4883
17202792347,1,13.0,33.0,13.0,1107.0,1121.0,20219.9,73.1188
17202792347,1,13.0,33.0,12.0,1089.0,1378.0,20219.9,70.3173
17202792347,0,13.0,33.0,13.0,1028.0,1683.0,20219.9,70.2356
17202792347,1,13.0,30.0,13.0,982.0,1327.0,20219.9,72.7355
17202792347,0,13.0,33.0,13.0,1091.0,1087.0,20219.9,71.2759
17202792347,1,13.0,33.0,14.0,1113.0,1155.0,20219.9,69.2766
17202792347,0,13.0,32.0,14.0,1116.0,1361.0,20221.6,70.097
17202792347,1,13.0,32.0,12.0,1088.0,1563.0,20221.6,63.9684
17202792347,0,13.0,30.0,12.0,984.0,1053.0,20219.9,70.3782
17202792347,1,13.0,32.0,13.0,1089.0,588.0,20219.9,67.6341
17202792347,1,13.0,32.0,14.0,1154.0,909.0,20221.6,70.8851
17202792347,0,13.0,32.0,13.0,1116.0,464.0,20221.6,66.6187
17202792347,0,13.0,33.0,12.0,1113.0,1432.0,20219.9,67.2762
17202792347,0,13.0,33.0,14.0,1119.0,1748.0,20221.6,70.3782
17202792347,1,13.0,33.0,13.0,1063.0,882.0,20219.9,66.9379
17202792347,0,13.0,31.0,12.0,1081.0,720.0,20219.9,70.569
17202792347,0,13.0,32.0,13.0,1026.0,843.0,20219.9,72.676
17202792347,1,13.0,33.0,12.0,1023.0,574.0,20219.9,68.777
17202792347,0,13.0,33.0,12.0,1042.0,424.0,20219.9,71.5692
17202792347,1,13.0,33.0,13.0,1100.0,1647.0,20221.6,72.8799
17202792347,1,13.0,32.0,13.0,1146.0,1451.0,20219.9,69.4936
17202792347,0,13.0,33.0,14.0,1071.0,552.0,20219.9,70.0122
17202792347,0,13.0,33.0,14.0,1110.0,618.0,20219.9,72.2062
17202792347,0,13.0,29.0,13.0,1149.0,536.0,20219.9,69.7304
17202792347,1,13.0,32.0,13.0,999.0,1111.0,20219.9,70.3475
17202792347,0,13.0,33.0,13.0,1062.0,1322.0,20219.9,72.2281
17202792347,1,13.0,33.0,13.0,1114.0,927.0,20219.9,73.463
17202792347,0,13.0,33.0,13.0,1087.0,1687.0,20221.6,67.4871
17202792347,1,13.0,33.0,13.0,1103.0,766.0,20221.6,71.972
17202792347,0,13.0,32.0,13.0,1149.0,763.0,20221.6,67.2265
17202792347,1,13.0,33.0,13.0,1109.0,1392.0,20219.9,64.9609
17202792347,0,13.0,33.0,12.0,1107.0,1412.0,20219.9,72.28
17202792347,0,13.0,33.0,13.0,1031.0,1538.0,20219.9,75.9205
17202792347,1,13.0,33.0,13.0,1103.0,1192.0,20219.9,69.1794
17202792347,1,13.0,32.0,13.0,1089.0,1035.0,20219.9,71.1785
17202792347,0,13.0,33.0,13.0,992.0,747.0,20219.9,72.004
17202792347,1,13.0,33.0,13.0,1090.0,1389.0,20219.9,69.0569
17202792347,0,13.0,33.0,13.0,1105.0,1417.0,20219.9,69.235
17202792347,0,13.0,33.0,13.0,1139.0,1521.0,20219.9,70.296
17202792347,1,13.0,32.0,13.0,1132.0,816.0,20219.9,70.4419
17202792347,0,13.0,33.0,13.0,1019.0,1362.0,20219.9,70.3645
17202792347,1,13.0,33.0,14.0,1072.0,773.0,20219.9,75.1452
17202792347,0,13.0,33.0,13.0,1123.0,519.0,20219.9,72.9193
17202792347,0,13.0,32.0,13.0,1042.0,1340.0,20219.9,74.6034
17202792347,1,13.0,32.0,13.0,1071.0,582.0,20219.9,65.4697
17202792347,0,13.0,33.0,12.0,1153.0,1384.0,20219.9,69.239
17406481694,1,0.0,0.0,0.0,1.0,12.0,170.55,28.052
17406481694,0,0.0,0.0,0.0,2.0,13.0,170.55,28.2511
17406481694,1,0.0,0.0,0.0,2.0,12.0,170.54,26.4151
17406481694,0,0.0,0.0,0.0,3.0,13.0,170.54,25.9322
17406481694,0,0.0,0.0,0.0,2.0,13.0,170.54,27.5755
17406481694,1,0.0,0.0,0.0,4.0,14.0,170.54,28.5502
17406481694,0,0.0,0.0,0.0,2.0,13.0,170.53,27.5868
17406481694,1,0.0,0.0,0.0,2.0,12.0,170.53,25.4913
17406481694,0,0.0,0.0,0.0,2.0,12.0,170.55,28.3893
17406481694,1,0.0,0.0,0.0,4.0,15.0,170.55,29.9816
17406481694,1,0.0,0.0,0.0,0.0,10.0,174.2,30.4219
17406481694,0,0.0,0.0,0.0,2.0,12.0,174.2,27.347
17406481694,0,0.0,0.0,0.0,3.0,14.0,174.2,31.4868
17406481694,1,0.0,0.0,0.0,3.0,14.0,174.2,24.8176
17406481694,0,0.0,0.0,0.0,2.0,13.0,170.55,27.0706
17406481694,1,0.0,0.0,0.0,1.0,12.0,170.55,25.6373
17406481694,0,0.0,0.0,0.0,2.0,13.0,174.19,27.0271
17406481694,1,0.0,0.0,0.0,4.0,14.0,174.19,26.5449
17406481694,1,0.0,0.0,0.0,4.0,14.0,170.56,28.1937
17406481694,1,0.0,0.0,0.0,2.0,12.0,170.55,26.6444
17406481694,1,0.0,0.0,0.0,4.0,14.0,174.2,28.9633
17406481694,0,0.0,0.0,0.0,4.0,14.0,174.2,27.6354
17406481694,1,0.0,0.0,0.0,1.0,11.0,174.2,28.403
17406481694,0,0.0,0.0,0.0,2.0,13.0,170.55,26.8736
17406481694,0,0.0,0.0,0.0,2.0,12.0,170.54,26.8767
17406481694,1,0.0,0.0,0.0,2.0,12.0,170.54,28.7769
17406481694,1,0.0,0.0,0.0,1.0,10.0,170.54,26.2558
17406481694,0,0.0,0.0,0.0,3.0,12.0,170.54,28.5029
17406481694,0,0.0,0.0,0.0,1.0,12.0,174.19,27.8152
17406481694,1,0.0,0.0,0.0,2.0,13.0,174.19,26.2963
17406481694,0,0.0,0.0,0.0,3.0,12.0,174.2,25.6576
17406481694,0,0.0,0.0,0.0,4.0,14.0,170.56,27.5443
17423399872,0,0.0,1.0,4.0,1057.0,1653.0,547.06,45.0391
17423399872,1,0.0,1.0,2.0,284.0,839.0,547.06,41.839
17423399872,0,0.0,1.0,2.0,643.0,1216.0,547.05,40.8806
17423399872,1,0.0,1.0,2.0,300.0,1724.0,547.05,41.21
17423399872,0,0.0,0.0,4.0,800.0,2088.0,547.05,45.4799
17423399872,1,0.0,1.0,4.0,1076.0,1571.0,547.05,41.2067
17423399872,0,0.0,2.0,4.0,1132.0,256.0,547.11,45.7821
17423399872,1,0.0,1.0,5.0,1337.0,1118.0,547.11,46.4023
17423399872,1,0.0,1.0,4.0,332.0,536.0,547.05,42.8676
17423399872,0,0.0,1.0,3.0,1762.0,286.0,547.12,42.1098
17423399872,1,0.0,1.0,4.0,1448.0,761.0,547.05,42.0542
17423399872,0,0.0,1.0,3.0,1068.0,1492.0,547.05,43.9811
17423399872,1,1.0,2.0,6.0,512.0,1406.0,547.12,45.2999
17423399872,0,0.0,1.0,3.0,441.0,1446.0,547.05,44.9467
17423399872,1,0.0,2.0,5.0,945.0,655.0,547.06,48.5831
17423399872,0,0.0,1.0,2.0,1918.0,929.0,547.06,39.9439
17450123358,1,0.0,0.0,0.0,12.0,38.0,0.8,24.797
17450123358,0,0.0,0.0,0.0,5.0,31.0,0.8,26.24
17450123358,1,0.0,0.0,0.0,4.0,30.0,0.89,25.269
17450123358,1,0.0,0.0,0.0,8.0,34.0,0.82,27.152
17450123358,0,0.0,0.0,0.0,3.0,29.0,0.82,26.07
17450123358,0,0.0,0.0,0.0,10.0,36.0,0.89,25.844
17450123358,0,0.0,0.0,0.0,7.0,33.0,0.79,25.88
17450123358,1,0.0,0.0,0.0,1.0,27.0,0.79,28.109
17450123358,1,0.0,0.0,0.0,11.0,37.0,0.8,27.95
17450123358,0,0.0,0.0,0.0,3.0,29.0,0.8,26.762
17450123358,1,0.0,0.0,0.0,4.0,0.0,0.8,0.0
17450123358,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
17450123358,1,0.0,0.0,0.0,2.0,28.0,0.8,25.317
17450123358,0,0.0,0.0,0.0,9.0,35.0,0.81,26.655
17450123358,0,0.0,0.0,0.0,8.0,34.0,0.8,25.501
17450123358,1,0.0,0.0,0.0,11.0,37.0,0.81,25.012
17486415017,1,0.0,0.0,0.0,1570.0,1642.0,411.81,37.6401
17486415017,0,0.0,0.0,0.0,1694.0,954.0,411.81,37.9805
17486415017,1,0.0,0.0,0.0,46.0,979.0,411.85,37.3223
17486415017,0,0.0,0.0,0.0,1021.0,264.0,411.85,35.5952
17486415017,0,0.0,0.0,0.0,122.0,1544.0,413.48,37.6967
17486415017,1,0.0,0.0,0.0,1198.0,778.0,413.48,37.502
17486415017,1,0.0,0.0,0.0,954.0,1786.0,413.47,40.3542
17486415017,0,0.0,0.0,0.0,1002.0,718.0,413.47,37.2939
17486415017,1,0.0,0.0,0.0,555.0,541.0,411.81,38.1855
17486415017,0,0.0,0.0,0.0,228.0,856.0,411.81,36.9862
17486415017,1,64.0,90.0,65.0,1458.0,1232.0,411.82,116.528
17486415017,0,0.0,0.0,0.0,729.0,1593.0,411.82,37.6327
